Month,DayOfWeek,IsWeekend,PaymentMethod,PurchaseAmount,Item,Rating
3,4,0,Cash,833.309102211843,Dress,2
12,5,1,Cash,264.6173196589755,Jeans,3
1,0,0,Cash,477.2156636534149,Scarf,4
1,2,0,Credit Card,27.797557864431006,Jeans,1
3,1,0,Credit Card,88.09052331880777,Dress,3
11,1,0,Cash,611.8863880553,Jeans,4
5,2,0,Cash,202.4148847549343,Sweater,1
12,0,0,Cash,697.3120173893301,Handbag,4
3,1,0,Credit Card,787.5372632670054,Dress,5
1,2,0,Credit Card,851.8308574775605,T-shirt,4
1,6,1,Cash,142.46134461932942,Jeans,3
8,1,0,Credit Card,460.9534635416057,Skirt,2
10,4,0,Cash,947.6106354048072,T-shirt,5
11,4,0,Credit Card,774.3627070198647,Belt,4
12,1,0,Cash,125.79077802768684,Sweater,2
12,6,1,Cash,507.4752425682104,Scarf,5
2,1,0,Credit Card,923.1567760204504,T-shirt,4
3,4,0,Credit Card,445.638417467954,Jacket,1
2,6,1,Cash,839.0434327525592,Jeans,6
3,1,0,Cash,500.88528397667164,Jacket,6
7,6,1,Credit Card,115.74356047329616,Handbag,5
1,0,0,Cash,156.37637679891228,Jeans,3
10,0,0,Cash,56.20899528009791,Handbag,1
8,3,0,Cash,203.36159316980888,Jacket,3
10,0,0,Cash,894.6779588717299,Scarf,3
10,5,1,Cash,653.6960654838241,T-shirt,4
10,6,1,Cash,741.468365534082,Sneakers,4
2,5,1,Credit Card,625.4448438093945,T-shirt,4
3,5,1,Credit Card,392.67389921696423,Handbag,5
9,1,0,Cash,224.6925214680416,Dress,2
7,1,0,Cash,926.3584381697325,Belt,2
4,2,0,Credit Card,519.6814837424413,Scarf,6
10,6,1,Cash,486.28888239585996,Sneakers,4
5,5,1,Credit Card,996.1430477076102,Jeans,6
2,5,1,Credit Card,390.0906885045918,Skirt,4
11,0,0,Cash,855.5840617433167,Belt,3
8,4,0,Cash,863.7206197136876,Handbag,4
4,6,1,Cash,240.3435082542176,Handbag,6
9,4,0,Credit Card,103.89129542666048,Dress,2
5,6,1,Credit Card,975.8639145587056,Sneakers,1
9,6,1,Cash,431.63789549421125,Sweater,4
4,3,0,Cash,12.198118790093552,Skirt,4
10,2,0,Cash,504.027655490669,T-shirt,4
5,4,0,Credit Card,623.1073601099758,Sweater,2
9,3,0,Cash,778.3273649735538,Skirt,4
8,0,0,Credit Card,943.5126970414022,T-shirt,1
3,2,0,Cash,916.0189226560084,Dress,1
1,2,0,Cash,940.7344618543199,Scarf,5
3,5,1,Credit Card,41.80389677687804,Handbag,2
4,6,1,Credit Card,714.656392492163,Skirt,6
2,6,1,Credit Card,233.59938317762973,Jacket,4
1,1,0,Credit Card,195.67716033359744,Sweater,3
7,6,1,Credit Card,802.3153829132578,Belt,2
8,6,1,Credit Card,422.958392281151,Dress,2
7,6,1,Cash,917.4340750245125,Jeans,3
5,5,1,Credit Card,52.01073988774955,Scarf,4
12,0,0,Cash,804.1590211922916,Scarf,4
1,6,1,Cash,145.4660671697697,Sneakers,3
7,5,1,Cash,184.81142954933463,Dress,1
7,2,0,Credit Card,482.578198369254,Dress,2
9,5,1,Credit Card,401.6340414640715,Handbag,2
3,6,1,Cash,491.3105830673843,Sweater,1
9,3,0,Cash,940.6262568107446,Jeans,4
1,5,1,Cash,660.8150462079374,Sweater,5
1,4,0,Credit Card,297.4062880235806,Belt,4
4,0,0,Cash,181.17962519466656,Sweater,5
9,0,0,Credit Card,425.8458123796243,Jacket,2
6,2,0,Cash,457.1246169950602,Skirt,2
11,5,1,Credit Card,605.281465800521,Handbag,3
3,2,0,Credit Card,273.3426765043703,Handbag,4
1,2,0,Cash,769.8341546258487,Skirt,5
4,3,0,Credit Card,107.47564302458778,Jacket,4
12,1,0,Cash,564.848829964648,Dress,4
9,2,0,Cash,627.2963367116702,Dress,4
3,1,0,Cash,214.76326525449386,Sneakers,5
12,1,0,Cash,827.7512369946248,Jacket,4
9,0,0,Cash,619.2778039556008,Scarf,3
7,4,0,Credit Card,649.2649925014931,Sweater,3
12,4,0,Cash,502.7660707058041,Sneakers,6
4,5,1,Credit Card,910.4982750045751,Belt,5
3,3,0,Cash,696.9883056727482,Dress,2
10,3,0,Cash,388.0172092468049,Belt,4
5,4,0,Credit Card,246.21982890624534,Sneakers,1
5,5,1,Cash,80.35105807525237,Dress,4
3,6,1,Cash,173.70722880855595,T-shirt,5
12,4,0,Credit Card,992.7561225628232,Belt,5
9,5,1,Credit Card,412.69922703172375,Skirt,2
4,5,1,Cash,899.7003550046326,T-shirt,1
11,5,1,Cash,178.8636633164118,T-shirt,3
5,5,1,Cash,431.1072626274412,Skirt,2
4,0,0,Cash,960.9132823631141,Dress,6
5,0,0,Cash,100.22092890510693,Handbag,4
7,4,0,Cash,598.0444409743777,Sneakers,4
9,5,1,Cash,919.980181689339,Handbag,3
7,2,0,Cash,950.1865392247081,T-shirt,3
5,5,1,Cash,847.547402340658,Sneakers,2
10,2,0,Credit Card,857.3750880365479,T-shirt,3
10,0,0,Credit Card,655.6611245762908,Jeans,2
7,5,1,Cash,228.21887701404262,Dress,1
10,1,0,Credit Card,733.3717590400705,Jeans,2
5,4,0,Credit Card,978.6006198141359,Jeans,2
3,5,1,Cash,530.6741795260826,Handbag,6
7,3,0,Credit Card,268.09038548613216,Dress,1
11,2,0,Credit Card,577.7363570873478,Belt,3
11,6,1,Credit Card,693.7042526782102,Jacket,3
2,6,1,Credit Card,216.19750633016898,Belt,4
12,5,1,Credit Card,721.9974541333283,Sweater,3
9,1,0,Cash,591.5585302955479,Jeans,3
10,2,0,Cash,616.2264100565717,Handbag,4
10,1,0,Credit Card,312.9280504424358,Sneakers,2
12,6,1,Credit Card,163.71414201008912,Scarf,3
1,4,0,Credit Card,627.2153963526004,T-shirt,5
6,6,1,Cash,590.3706592610461,Jacket,2
7,4,0,Credit Card,344.63206583666687,Scarf,3
8,4,0,Cash,302.9347308704283,Skirt,4
10,0,0,Credit Card,353.77201704566124,Scarf,2
9,6,1,Credit Card,494.984505113832,T-shirt,3
2,6,1,Cash,975.0715377600496,Sneakers,6
11,1,0,Cash,765.9289758059443,Sneakers,4
10,5,1,Cash,853.2223417738335,Sneakers,4
2,3,0,Credit Card,510.59307321449575,Handbag,5
5,3,0,Credit Card,530.8623756609892,Jacket,2
5,4,0,Cash,212.28141482265738,Jacket,2
6,3,0,Credit Card,723.8353779380675,T-shirt,2
3,2,0,Cash,427.3681657327298,Jacket,1
8,1,0,Cash,745.0223902295342,Scarf,3
1,1,0,Credit Card,414.96482749949917,Skirt,4
6,1,0,Credit Card,117.43201534176904,Jeans,4
4,2,0,Credit Card,181.32315090802464,Skirt,5
1,5,1,Credit Card,813.4543772939364,Sneakers,4
7,0,0,Credit Card,266.03032466334327,T-shirt,5
9,2,0,Credit Card,271.7108783413986,Scarf,2
4,1,0,Credit Card,930.074409102308,Scarf,5
4,1,0,Cash,661.059266638181,T-shirt,1
6,6,1,Cash,123.16447834551275,Sneakers,5
12,1,0,Credit Card,152.14941743061488,Jeans,2
3,5,1,Cash,279.6437583930766,Dress,5
12,3,0,Cash,598.0557309483664,Sneakers,5
6,0,0,Cash,755.2972152066161,Scarf,1
7,2,0,Cash,281.75147901866507,Sneakers,2
11,1,0,Credit Card,871.9356170408148,T-shirt,3
10,6,1,Cash,118.08837709530707,Jeans,2
10,6,1,Cash,215.52317636274776,T-shirt,3
3,4,0,Credit Card,970.7602719314488,T-shirt,1
7,0,0,Cash,143.3974150171211,Scarf,5
3,6,1,Cash,889.2301946465727,Sweater,1
2,4,0,Credit Card,706.8957246500545,Scarf,6
12,0,0,Cash,82.35621973528964,Dress,2
10,1,0,Credit Card,488.8697606109444,Scarf,2
4,0,0,Credit Card,523.7895596133583,Skirt,5
12,0,0,Credit Card,932.8182351016792,Belt,3
8,1,0,Cash,426.89354714639705,T-shirt,3
9,5,1,Cash,452.29597930963314,T-shirt,3
7,6,1,Credit Card,121.35891723851451,Jeans,5
1,4,0,Credit Card,642.7808378032859,Jeans,5
3,5,1,Credit Card,218.78800613020564,Sneakers,4
12,4,0,Cash,86.75792564146975,Jeans,4
9,3,0,Cash,996.9498100700861,Skirt,4
12,6,1,Credit Card,276.93333168317713,Belt,3
1,4,0,Cash,149.64263347751591,Scarf,4
9,4,0,Cash,702.4954708512046,Handbag,5
8,0,0,Credit Card,823.4653343626828,Sweater,1
1,3,0,Cash,73.43671819508323,Sweater,4
6,1,0,Cash,114.33937439508917,Belt,5
5,1,0,Credit Card,99.27208534622538,Sweater,4
6,2,0,Cash,56.48971028928608,Belt,5
10,3,0,Cash,662.861913847941,Belt,4
12,0,0,Cash,592.4300578419704,Skirt,4
5,2,0,Credit Card,666.1785899943336,Scarf,1
6,2,0,Cash,510.61049164143924,Dress,2
5,1,0,Cash,819.3326085515258,Sweater,2
11,4,0,Cash,551.2016194735897,Sneakers,5
12,0,0,Cash,919.5594654516286,Sweater,4
5,3,0,Cash,490.7920471789534,Sweater,2
4,2,0,Credit Card,792.7520745994827,Jacket,6
3,0,0,Cash,413.2867501467978,Handbag,5
3,1,0,Credit Card,440.8716558286784,T-shirt,5
4,2,0,Cash,850.5021247855376,Scarf,2
9,2,0,Credit Card,116.5832370040867,T-shirt,6
2,5,1,Credit Card,569.268577433376,Jeans,4
9,1,0,Cash,729.0731031009977,Sweater,3
1,5,1,Credit Card,752.9164092628831,T-shirt,4
1,1,0,Cash,595.5785918982756,Jacket,5
5,1,0,Credit Card,453.5838393179187,Jacket,6
6,5,1,Cash,268.1746194280902,Dress,6
6,6,1,Cash,910.331973000581,Skirt,2
3,0,0,Cash,376.09006804611215,Dress,5
7,0,0,Cash,801.0021676480123,Jeans,2
9,6,1,Credit Card,41.34895683300989,Handbag,5
11,0,0,Cash,239.847522539743,Belt,2
12,4,0,Cash,352.1289449552814,T-shirt,6
10,2,0,Cash,674.8583226771021,Jacket,4
8,0,0,Credit Card,326.13749909027206,Belt,1
6,4,0,Cash,50.950162811114055,Scarf,1
12,2,0,Credit Card,182.1288408934759,T-shirt,3
8,0,0,Credit Card,266.57369884563275,T-shirt,5
12,1,0,Cash,184.28700513646086,Jacket,3
5,6,1,Credit Card,211.68731453972205,Belt,5
8,3,0,Cash,771.2673712666209,Scarf,4
10,0,0,Credit Card,417.9133075109556,Sneakers,2
12,3,0,Cash,411.12745222124596,Handbag,5
4,0,0,Cash,966.9402732928913,Jeans,6
10,1,0,Cash,452.23481956475825,Scarf,4
8,6,1,Credit Card,928.381551207071,T-shirt,2
10,6,1,Credit Card,306.0724672345135,Scarf,3
12,3,0,Credit Card,406.6199973051314,Dress,4
2,4,0,Credit Card,402.3205225067875,Sneakers,6
12,1,0,Cash,550.618043991498,Skirt,4
12,3,0,Cash,588.4048179454127,Dress,5
5,3,0,Credit Card,255.64377875184616,T-shirt,6
9,5,1,Credit Card,795.6484079129475,Sweater,2
4,5,1,Credit Card,501.56069513002456,T-shirt,5
11,1,0,Credit Card,16.973117983619403,Sweater,5
6,1,0,Cash,595.4272269835134,Dress,2
1,1,0,Cash,800.0788471138451,Jacket,5
9,2,0,Cash,257.9620704373032,Sweater,3
1,4,0,Credit Card,47.49229926830674,Jacket,2
5,0,0,Credit Card,809.1068690942154,Skirt,5
4,5,1,Credit Card,976.5139488119108,T-shirt,5
12,6,1,Credit Card,85.79797851825333,Jacket,2
3,6,1,Cash,938.6564392524639,Sneakers,1
6,3,0,Cash,365.68166785630143,Scarf,3
2,5,1,Credit Card,942.0252125022066,Jeans,4
3,0,0,Cash,652.3509307624223,Dress,5
5,1,0,Cash,891.3418693239291,Dress,2
9,6,1,Cash,787.9746948008992,Handbag,4
2,5,1,Cash,37.71776539242057,Sneakers,2
10,4,0,Credit Card,74.78807730180334,Belt,2
8,4,0,Cash,530.4871590673586,Jacket,4
2,2,0,Cash,138.3228296464635,Belt,4
11,5,1,Cash,466.42389676557997,Jeans,4
5,1,0,Cash,955.0839955788229,T-shirt,2
7,3,0,Credit Card,301.80971467893943,T-shirt,2
8,2,0,Cash,494.02358667758347,Dress,3
1,1,0,Cash,390.4170337673887,Jacket,5
6,2,0,Credit Card,633.528694605766,Sneakers,1
1,5,1,Credit Card,201.90648134504323,Dress,3
2,0,0,Credit Card,267.3398972329405,Dress,3
1,6,1,Credit Card,860.18017285037,Belt,4
11,5,1,Credit Card,813.222861621735,Handbag,3
5,1,0,Credit Card,791.2977919819341,Belt,6
10,3,0,Cash,773.2104132247171,Handbag,4
9,3,0,Cash,464.8431185269632,Jacket,4
6,1,0,Credit Card,731.6018648068862,Jeans,6
11,2,0,Cash,393.33276969339664,Jacket,4
11,4,0,Cash,109.70248438758537,Dress,3
1,1,0,Cash,399.4408952324034,Dress,5
1,6,1,Cash,167.07641378565157,Sweater,4
2,5,1,Cash,396.94316382618456,Dress,5
9,3,0,Credit Card,304.45096320925774,Sneakers,3
3,0,0,Cash,603.1690603972456,Scarf,5
1,3,0,Cash,367.92501134343917,Scarf,6
5,4,0,Credit Card,708.5337667453866,Dress,2
7,3,0,Cash,517.0252142371729,Jacket,3
6,4,0,Cash,920.2973557302458,Sweater,3
12,6,1,Cash,100.11518099688311,Scarf,3
1,1,0,Cash,690.8320967549189,Scarf,5
5,3,0,Cash,675.6729087943393,Jacket,2
5,2,0,Cash,951.1202819385737,Jacket,2
6,5,1,Credit Card,377.83634837321597,Handbag,6
3,2,0,Cash,312.3835900150407,Belt,1
5,5,1,Credit Card,180.66950977151998,Jeans,4
7,3,0,Credit Card,272.6356302017407,Jeans,1
5,6,1,Cash,506.8718650275872,T-shirt,2
5,3,0,Cash,839.3358323403774,Jeans,2
5,5,1,Cash,291.44373744583487,Skirt,6
10,6,1,Credit Card,166.16469549081665,T-shirt,2
10,0,0,Credit Card,279.407186363427,T-shirt,1
3,6,1,Credit Card,109.91770527819973,Scarf,3
1,3,0,Cash,927.4284621449161,Belt,6
5,0,0,Credit Card,873.8979105020247,Handbag,5
9,0,0,Cash,315.4067998153008,Jeans,3
1,5,1,Cash,254.51793777254835,Jacket,4
3,0,0,Credit Card,906.3433409242665,Sweater,4
4,0,0,Credit Card,11.754231807746418,Skirt,2
1,1,0,Cash,604.5717527114332,Skirt,5
1,6,1,Credit Card,916.8437233362138,Skirt,4
8,2,0,Credit Card,513.4719140172892,Jacket,2
2,0,0,Cash,12.93729000363755,Skirt,2
12,2,0,Credit Card,226.68271509130415,Dress,3
8,0,0,Credit Card,923.2171779530147,Sneakers,1
7,2,0,Cash,26.85219993803095,Scarf,5
10,3,0,Cash,400.83196840256943,Sweater,4
10,3,0,Credit Card,791.8472790696484,Skirt,4
2,2,0,Credit Card,839.7100837481534,Belt,5
6,6,1,Credit Card,482.83185330238337,Skirt,1
6,0,0,Cash,240.158914215524,Scarf,5
3,1,0,Credit Card,603.7076705092974,Sneakers,5
11,6,1,Cash,271.1402512417285,Jacket,3
2,2,0,Cash,262.71161541595717,Jacket,5
12,6,1,Cash,809.523765763043,Skirt,5
1,4,0,Cash,162.72317694364696,Sneakers,5
6,1,0,Credit Card,15.46626361797089,Skirt,3
12,4,0,Credit Card,343.4074648357906,Handbag,5
5,2,0,Credit Card,496.06421544507964,Scarf,1
11,0,0,Credit Card,708.0295879763704,Jacket,2
9,6,1,Credit Card,783.3041050282457,Sneakers,3
1,6,1,Cash,666.8840190222938,Belt,5
7,4,0,Cash,630.2437915137574,Handbag,4
5,6,1,Credit Card,669.0912350962407,T-shirt,1
5,2,0,Credit Card,278.81125240528803,Skirt,5
2,1,0,Credit Card,388.53770973492215,Dress,4
11,0,0,Credit Card,620.2721359895688,Skirt,2
3,4,0,Cash,74.91495375043313,Scarf,5
7,6,1,Credit Card,302.3720965671771,Jacket,2
6,2,0,Cash,412.35475531007654,T-shirt,2
12,0,0,Cash,538.1062760253966,Skirt,4
2,0,0,Credit Card,491.6172862873515,Jacket,4
6,3,0,Cash,720.9505593724538,Dress,3
2,0,0,Credit Card,478.6924086622965,Jeans,4
2,2,0,Cash,905.0886839867389,Sneakers,6
2,1,0,Cash,386.5151587308932,Scarf,5
11,5,1,Cash,530.1179891143948,Handbag,4
3,3,0,Cash,13.17828570600653,Jeans,4
2,2,0,Cash,317.3731768817275,Handbag,6
4,2,0,Credit Card,867.9072475408524,Dress,6
9,2,0,Cash,340.2406306503287,Sneakers,4
6,4,0,Credit Card,260.65446999913735,T-shirt,1
1,6,1,Credit Card,548.1015928177994,Belt,4
8,4,0,Cash,87.94279745765174,Jacket,2
12,1,0,Credit Card,536.2890803338953,Handbag,3
7,2,0,Cash,310.6291402597664,Dress,3
10,6,1,Credit Card,389.2718609756437,Jeans,3
3,4,0,Credit Card,793.4513542937734,Sneakers,1
1,4,0,Cash,665.3443784279772,Sneakers,1
5,4,0,Credit Card,451.64503219260445,Skirt,2
4,1,0,Credit Card,581.74114995409,Dress,5
10,1,0,Credit Card,769.1901677670269,Sneakers,2
8,2,0,Cash,748.3259077442264,Belt,3
1,3,0,Credit Card,193.46849344566664,Sweater,4
10,2,0,Credit Card,307.91002977921266,Handbag,3
1,4,0,Cash,354.754561656365,Skirt,1
12,5,1,Credit Card,195.6668671049544,Dress,2
4,6,1,Cash,22.039839466241155,Belt,4
8,4,0,Credit Card,182.22759610092407,Skirt,2
5,0,0,Credit Card,810.1618838106723,Handbag,5
2,5,1,Credit Card,550.4612468785464,T-shirt,4
6,5,1,Cash,348.24144671730903,Handbag,2
5,6,1,Credit Card,612.2610011731701,Dress,1
2,2,0,Cash,742.4357840933238,Sneakers,6
11,4,0,Cash,360.88350519065403,Scarf,5
11,4,0,Credit Card,471.41409311962474,Sweater,4
11,3,0,Credit Card,73.57108450341444,Scarf,2
3,0,0,Cash,601.1196308503544,Sneakers,5
9,2,0,Credit Card,362.8430245966628,Sneakers,3
7,1,0,Credit Card,439.1884111247798,Jacket,1
7,2,0,Credit Card,428.37461176745546,Handbag,2
11,5,1,Credit Card,636.0851958551174,Belt,3
6,2,0,Cash,576.740695464936,Scarf,2
8,3,0,Credit Card,427.88498729880234,Skirt,3
4,2,0,Cash,26.785471275821408,Jeans,4
8,3,0,Cash,624.7529884850654,Sweater,4
4,5,1,Cash,880.7816992939838,Handbag,1
8,3,0,Cash,771.8560558779586,Skirt,4
9,6,1,Cash,981.7994759275814,Jacket,4
3,6,1,Cash,147.68458464050624,Belt,4
3,4,0,Cash,230.29485225997516,Jacket,1
11,1,0,Credit Card,543.8747905697593,Sneakers,3
2,5,1,Credit Card,243.5228853203684,Belt,3
10,3,0,Cash,44.204283468872944,T-shirt,2
3,0,0,Credit Card,408.2653934023067,Handbag,4
3,5,1,Credit Card,294.7682868124427,Handbag,4
5,0,0,Credit Card,271.123237202294,Jacket,4
5,1,0,Credit Card,953.6410888540062,Jeans,6
2,3,0,Cash,246.06957510279506,Dress,5
12,5,1,Credit Card,138.13824547552383,Handbag,1
10,5,1,Cash,134.06606532877262,Jacket,2
6,1,0,Credit Card,808.2608327536439,T-shirt,6
5,4,0,Credit Card,717.6995937814729,Sneakers,2
6,0,0,Cash,138.19133361139157,Jacket,4
1,5,1,Cash,227.55558767217843,Dress,4
5,2,0,Cash,749.869578359095,Belt,2
9,0,0,Credit Card,281.870233856268,Skirt,6
12,3,0,Credit Card,981.7266544057786,T-shirt,4
10,1,0,Credit Card,545.1643659546997,Handbag,2
2,0,0,Cash,200.08789070598732,Scarf,4
1,2,0,Cash,860.2203699676058,T-shirt,5
10,6,1,Cash,326.2807904382628,Sweater,4
11,2,0,Cash,295.91928151373406,Sweater,3
9,1,0,Cash,334.16682111698344,Jacket,3
10,1,0,Credit Card,770.5152757408073,Sweater,2
9,6,1,Cash,181.48082021878866,Jacket,3
9,0,0,Cash,387.96792245832864,Sweater,3
6,3,0,Credit Card,40.52444505656633,Jeans,4
8,4,0,Cash,828.3603511761116,Jeans,4
11,2,0,Cash,347.3115786439352,Sneakers,4
1,1,0,Cash,255.69119061029068,Handbag,4
10,4,0,Cash,584.0943099517442,Sweater,5
4,4,0,Credit Card,707.9419649138616,Jeans,2
1,4,0,Cash,814.7670768111137,Handbag,1
8,3,0,Credit Card,354.30709604407724,Dress,3
1,1,0,Cash,814.1778416475789,Sweater,5
3,2,0,Credit Card,470.2321903677436,Sweater,5
4,1,0,Credit Card,110.13084486977267,Sweater,3
8,0,0,Cash,847.8444078886215,Sneakers,2
6,2,0,Credit Card,552.1584342835682,T-shirt,1
10,1,0,Credit Card,606.4448762279117,Dress,2
12,2,0,Credit Card,938.116356997788,Skirt,4
7,0,0,Cash,563.5599700898628,Handbag,2
8,5,1,Credit Card,15.527695371209111,Handbag,4
2,2,0,Credit Card,871.9096825930716,Skirt,5
10,5,1,Credit Card,291.90356952022535,Dress,2
11,4,0,Cash,506.7492515761637,Jeans,5
8,6,1,Cash,212.83773653580602,Handbag,2
3,3,0,Credit Card,304.0137327704237,Jacket,6
7,0,0,Credit Card,689.7823595863636,Scarf,6
3,2,0,Cash,435.2776175275348,Belt,1
7,0,0,Credit Card,630.8593242755732,Sneakers,6
11,4,0,Cash,825.3399343998215,Sweater,5
12,5,1,Credit Card,347.4138019644817,Skirt,3
2,3,0,Credit Card,572.6566379427805,Jeans,5
10,0,0,Cash,779.812014439405,Jacket,3
6,5,1,Cash,717.9719608416809,Sneakers,2
3,4,0,Credit Card,544.4450016220324,Jacket,1
3,4,0,Cash,389.54967562008153,Scarf,2
9,4,0,Credit Card,413.42696142068735,Scarf,4
7,6,1,Credit Card,438.8038598763029,Belt,2
5,5,1,Cash,355.3570736566903,Handbag,2
12,2,0,Credit Card,702.0848785408009,Dress,4
10,1,0,Credit Card,134.1610997491114,Skirt,6
7,0,0,Cash,967.779579510104,Handbag,2
9,6,1,Credit Card,781.1956469518248,T-shirt,3
1,1,0,Credit Card,305.1814216451061,Jeans,4
7,4,0,Credit Card,52.12209357792928,Dress,6
6,1,0,Credit Card,714.1901406551369,T-shirt,6
10,5,1,Cash,737.0154545201349,Belt,4
12,4,0,Credit Card,963.9863844223008,Scarf,5
9,6,1,Credit Card,261.16850199941337,Belt,2
1,4,0,Credit Card,91.89783930218157,Dress,3
4,3,0,Credit Card,915.9834101412483,Jeans,1
9,3,0,Cash,266.0625442666475,Handbag,3
4,6,1,Cash,724.316132850643,Sweater,2
10,5,1,Cash,70.05304144940114,Jacket,2
3,5,1,Credit Card,762.9789569264053,T-shirt,5
9,1,0,Credit Card,135.755638165769,Handbag,5
2,6,1,Cash,698.6304845611875,Belt,6
4,0,0,Cash,537.0196173748708,Skirt,6
6,6,1,Credit Card,955.9332491625878,Sweater,1
2,1,0,Cash,46.548466646569594,Scarf,2
8,5,1,Credit Card,299.12825834205756,Jacket,6
8,0,0,Credit Card,78.81382816090137,Handbag,4
1,6,1,Credit Card,880.4056588873218,Scarf,4
12,1,0,Credit Card,597.9621421244966,Skirt,3
3,2,0,Credit Card,539.6199162343199,Skirt,5
10,2,0,Credit Card,140.14331319514667,Handbag,1
9,0,0,Credit Card,494.1419347399204,Handbag,2
5,3,0,Credit Card,404.7166186240573,Dress,2
6,0,0,Cash,322.594349457633,Scarf,1
4,1,0,Cash,774.4670659436084,Sneakers,1
10,4,0,Cash,70.66327943511031,Dress,3
2,2,0,Cash,650.2188700885797,Sweater,6
11,4,0,Credit Card,824.7631008901897,Jeans,4
8,2,0,Cash,908.2342100317211,Scarf,3
11,1,0,Cash,748.4574288078561,Belt,4
6,2,0,Credit Card,289.63112206963336,Sweater,5
5,0,0,Cash,604.5023859184664,Jacket,1
9,4,0,Cash,149.98957480521173,Skirt,3
1,5,1,Cash,125.89001750732824,Jeans,3
5,4,0,Cash,642.2379007171295,T-shirt,3
6,1,0,Credit Card,852.5965780383608,T-shirt,6
5,5,1,Cash,76.57564444262272,Dress,4
6,4,0,Cash,114.94369481196574,Handbag,1
6,6,1,Cash,569.9512343550633,Jacket,2
7,1,0,Cash,226.0297424091468,Handbag,1
4,6,1,Credit Card,615.6999415498714,Sweater,6
11,3,0,Credit Card,222.39838700278648,Skirt,3
8,0,0,Cash,125.31715456299885,Scarf,5
7,2,0,Credit Card,550.1192323431791,Jeans,2
9,6,1,Credit Card,863.5731866522926,Skirt,3
7,2,0,Credit Card,688.2707524290247,T-shirt,2
3,2,0,Credit Card,820.537886160605,Scarf,5
3,3,0,Cash,273.6718226461478,Belt,6
8,0,0,Credit Card,887.1188647840554,Jacket,1
5,4,0,Cash,383.268782830508,Sneakers,3
4,6,1,Cash,853.9231911784236,Sneakers,2
8,4,0,Cash,476.4638342472389,Jacket,4
6,0,0,Cash,275.1790708868913,Sweater,5
2,5,1,Cash,267.656242716525,Sweater,4
4,0,0,Cash,571.9912055210063,Scarf,6
12,2,0,Cash,88.22016750477735,Sweater,3
11,4,0,Cash,930.7556326426236,Skirt,5
4,0,0,Cash,278.7488607415503,Handbag,5
6,4,0,Cash,342.2685696673967,Handbag,3
6,0,0,Credit Card,240.9685382038204,Jeans,4
1,1,0,Credit Card,12.977880955114177,Sneakers,6
8,6,1,Credit Card,695.6247344407099,Dress,2
6,2,0,Cash,594.6473720238813,Handbag,2
3,0,0,Cash,811.5480947951445,Skirt,5
9,3,0,Cash,50.60066571647067,Scarf,2
2,0,0,Cash,929.3690882859871,Skirt,5
11,1,0,Cash,337.5780706597619,Skirt,4
8,3,0,Credit Card,913.9391638807359,Sneakers,3
10,3,0,Credit Card,116.06016724686414,Dress,2
3,0,0,Cash,746.4813756549447,Dress,5
12,1,0,Cash,583.5646491180033,T-shirt,4
5,3,0,Credit Card,364.6093031000582,Jeans,2
6,6,1,Credit Card,88.35097197368911,Handbag,4
10,2,0,Credit Card,608.6891447482732,Handbag,3
6,5,1,Cash,36.17548424317396,Dress,4
4,2,0,Cash,506.26927815454746,Belt,2
3,4,0,Cash,608.1664900357184,Scarf,2
4,4,0,Cash,735.1985098146467,Dress,3
1,1,0,Credit Card,991.4212878825974,Belt,4
4,3,0,Credit Card,267.4927763726872,Sneakers,5
1,2,0,Cash,329.1659231597403,Dress,5
12,2,0,Credit Card,347.73389334090206,Handbag,4
1,5,1,Cash,734.2668847402467,Jacket,5
10,1,0,Credit Card,932.5010755735527,Sweater,2
6,6,1,Cash,974.5805120857432,Dress,2
5,3,0,Credit Card,946.3532528925479,Handbag,2
11,1,0,Credit Card,880.589177638091,Jeans,3
4,0,0,Credit Card,991.0676000824247,Scarf,5
11,2,0,Cash,382.1862695661519,Handbag,4
3,1,0,Credit Card,948.8381067987193,Scarf,5
1,1,0,Cash,763.4097627719525,Belt,5
6,5,1,Cash,176.77526093269847,T-shirt,6
2,6,1,Credit Card,55.010535998430306,Belt,3
8,0,0,Cash,222.33911829161903,Jacket,1
10,4,0,Cash,780.9636130447499,T-shirt,5
5,2,0,Cash,635.3799124136253,Handbag,2
7,5,1,Cash,232.11269477321832,Skirt,1
10,6,1,Credit Card,744.5022399266456,Sneakers,3
12,6,1,Cash,149.90901704382097,T-shirt,3
2,1,0,Credit Card,823.6229799201076,Scarf,4
8,2,0,Cash,796.2193662110247,T-shirt,3
2,4,0,Cash,972.8502109989879,Sneakers,2
4,6,1,Cash,158.77676898302494,Jacket,6
1,1,0,Cash,907.5468644704544,Skirt,5
5,6,1,Cash,347.69163708462014,Jeans,2
9,0,0,Cash,421.89926614735856,Jeans,3
1,6,1,Cash,473.76061225790176,Sneakers,5
9,2,0,Cash,630.6350126705303,Dress,4
11,6,1,Cash,994.8157364168623,Sweater,4
8,6,1,Credit Card,603.9592150246808,Sneakers,2
6,5,1,Credit Card,927.4487063900032,Scarf,6
7,0,0,Cash,262.4779200638758,Jacket,6
3,4,0,Cash,404.42754519699815,Sneakers,2
1,4,0,Cash,509.45453414419495,T-shirt,1
5,2,0,Credit Card,329.672969888804,Dress,1
